33.6845784,73.0719722
33.686171,73.0710747
33.7020553,73.065216
33.6922067,73.0728026
33.575382,73.196159
33.5752121,73.2000323
33.6400645,72.9645195
33.6744955,73.0795477
33.6709727,73.0821767
33.6819293,73.0720387

33.6096639,73.1063177
33.5733616,73.1484952
33.5504227,73.1364108
33.5520843,73.1365054
33.6217475,73.0666161
33.6217475,73.0666161
33.6888826,73.1099347
33.6888826,73.1099347
33.6439587,73.1648268
33.6723399,73.0247507
