33.653605,73.008729
33.653123,73.007847
33.652877,73.007375
33.652768,73.007158
33.652460,73.006573
33.652161,73.006053
33.651728,73.005205
33.651223,73.004223
33.650660,73.003177
33.650048,73.002018
33.649606,73.001154
33.649271,73.000129
