33.616403,72.996162
33.616966,72.997246
33.617574,72.998716
33.619048,73.001570
33.620138,73.003608
33.621174,73.005571
33.622076,73.006923
33.622791,73.008618
33.623836,73.010260
33.624997,73.012577
33.625730,73.014347
